Resolution,Date,Summary
A/HRC/53/L.45,2023/07/13,"Child, early and forced marriage: ending and preventing forced marriage :amendment /Human Rights Council at its 53rd session"
A/HRC/53/L.42,2023/07/13,"Child, early and forced marriage: ending and preventing forced marriage :amendment /Human Rights Council at its 53rd session"
A/HRC/RES/53/25,2023/07/14,Implementation of Human Rights Council resolution 31/36 :resolution /adopted by the Human Rights Council at its 53rd session
A/HRC/RES/53/28,2023/07/14,The contribution of development to the enjoyment of all human rights :resolution /adopted by the Human Rights Council at its 53rd session
A/HRC/RES/53/30,2023/07/14,Cooperation with and assistance to Ukraine in the field of human rights :resolution /adopted by the Human Rights Council at its 53rd session
A/HRC/53/L.33,2023/07/14,Accelerating efforts to eliminate all forms of violence against women and girls: preventing and responding to all forms of violence against women and girls in criminal justice detention :amendment /Human Rights Council at its 53rd session
A/HRC/53/L.40,2023/07/14,Accelerating efforts to eliminate all forms of violence against women and girls: preventing and responding to all forms of violence against women and girls in criminal justice detention :amendment /Human Rights Council at its 53rd session
A/HRC/53/L.43,2023/07/14,Accelerating efforts to eliminate all forms of violence against women and girls: preventing and responding to all forms of violence against women and girls in criminal justice detention :amendment /Human Rights Council at its 53rd session
A/HRC/RES/54/2,2023/10/11,Responding to the human rights and humanitarian crisis caused by the ongoing armed conflict in the Sudan :resolution /adopted by the Human Rights Council at its 54th session
A/HRC/RES/54/3,2023/10/11,The use of mercenaries as a means of violating human rights and impeding the exercise of the right of peoples to self-determinationresolution /adopted by the Human Rights Council at its 54th session
A/HRC/RES/54/4,2023/10/11,Mandate of Independent Expert on the promotion of a democratic and equitable international order :resolution /adopted by the Human Rights Council at its 54th session
A/HRC/RES/54/9,2023/10/11,Working Group on the rights of peasants and other people working in rural areas :resolution /adopted by the Human Rights Council at its 54th session
A/HRC/RES/54/15,2023/10/11,Human rights and unilateral coercive measures :resolution /adopted by the Human Rights Council at its 54th session
A/HRC/RES/54/18,2023/10/12,The right to development :resolution /adopted by the Human Rights Council at its 54th session
A/HRC/RES/54/20,2023/10/12,Situation of human rights in Burundi :resolution /adopted by the Human Rights Council at its 54th session
A/HRC/RES/54/23,2023/10/12,Situation of human rights in the Russian Federation :resolution /adopted by the Human Rights Council at its 54th session
A/HRC/RES/54/27,2023/10/12,"From rhetoric to reality : a global call for concrete action against racism, racial discrimination, xenophobia and related intolerance :resolution /adopted by the Human Rights Council at its 54th session"
A/HRC/54/L.40,2023/10/12,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 54th session
A/HRC/54/L.41,2023/10/12,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 54th session
A/HRC/54/L.42,2023/10/12,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 54th session
A/HRC/54/L.43,2023/10/12,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 54th session
A/HRC/54/L.47,2023/10/12,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 54th session
A/HRC/RES/54/35,2023/10/13,Question of the death penalty :resolution /adopted by the Human Rights Council at its 54th session
A/HRC/54/L.36,2023/10/13,Question of the death penalty :amendment /Human Rights Council at its 54th session
A/HRC/54/L.39,2023/10/13,Question of the death penalty :amendment /Human Rights Council at its 54th session
A/HRC/54/L.48,2023/10/13,Question of the death penalty :amendment /Human Rights Council at its 54th session
A/HRC/54/L.49,2023/10/13,Question of the death penalty :amendment /Human Rights Council at its 54th session
A/HRC/54/L.50,2023/10/13,Question of the death penalty :amendment /Human Rights Council at its 54th session
A/HRC/54/L.51,2023/10/13,Question of the death penalty :amendment /Human Rights Council at its 54th session
A/HRC/54/L.52,2023/10/13,Question of the death penalty :amendment /Human Rights Council at its 54th session
