Resolution,Date,Summary
A/HRC/33/L.37,2016/09/27,Human rights and transitional justice :amendment /Human Rights Council at its 33th session
A/HRC/33/L.38,2016/09/27,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 33th session
A/HRC/33/L.42,2016/09/27,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 33th session
A/HRC/33/L.46,2016/09/27,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 33th session
A/HRC/33/L.49,2016/09/27,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 33th session
A/HRC/33/L.51,2016/09/27,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 33th session
A/HRC/RES/33/3,2016/09/29,Promotion of a democratic and equitable international order :resolution /adopted by the Human Rights Council at its 33rd session
A/HRC/RES/33/4,2016/09/29,The use of mercenaries as a means of violating human rights and impeding the exercise of the right of peoples to self-determination :resolution /adopted by the Human Rights Council at its 33rd session
A/HRC/RES/33/10,2016/09/29,The human rights to safe drinking water and sanitation :resolution /adopted by the Human Rights Council at its 33rd session
A/HRC/RES/33/14,2016/09/29,The right to development :resolution /adopted by the Human Rights Council at its 33rd session
A/HRC/RES/33/19,2016/09/30,Human rights and transitional justice :resolution /adopted by the Human Rights Council at its 33rd session
A/HRC/RES/33/21,2016/09/30,Protection of human rights and fundamental freedoms while countering terrorism :resolution /adopted by the Human Rights Council at its 33rd session
A/HRC/RES/33/23,2016/09/30,The human rights situation in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 33rd session
A/HRC/RES/33/24,2016/09/30,Situation of human rights in Burundi :resolution /adopted by the Human Rights Council at its 33rd session
A/HRC/RES/33/30,2016/09/30,Arbitrary detention :resolution /adopted by the Human Rights Council at its 33rd session
A/HRC/RES/S-25/1,2016/10/21,"The deteriorating situation of human rights in the Syrian Arab Republic, and the recent situation in Aleppo :resolution /adopted by the Human Rights Council at its 25th special session"
