Resolution,Date,Summary
A/HRC/32/L.75,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.76,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.77,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.78,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.79,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.82,2016/06/28,Protection of the family: the role of the family in supporting the protection and promotion of human rights of persons with disabilities :amendment /Human Rights Council at its 32th session
A/HRC/32/L.83,2016/06/28,Protection of the family: the role of the family in supporting the protection and promotion of human rights of persons with disabilities :amendment /Human Rights Council at its 32th session
A/HRC/32/L.84,2016/06/28,Protection of the family: the role of the family in supporting the protection and promotion of human rights of persons with disabilities :amendment /Human Rights Council at its 32th session
A/HRC/32/L.89,2016/06/28,Protection of the family: the role of the family in supporting the protection and promotion of human rights of persons with disabilities :amendment /Human Rights Council at its 32th session
A/HRC/32/L.86,2016/06/28,"The promotion, protection and enjoyment of human rights on the Internet :amendment /Human Rights Council at its 32th session"
A/HRC/32/L.87,2016/06/28,"The promotion, protection and enjoyment of human rights on the Internet :amendment /Human Rights Council at its 32th session"
A/HRC/32/L.88,2016/06/28,"The promotion, protection and enjoyment of human rights on the Internet :amendment /Human Rights Council at its 32th session"
A/HRC/RES/32/2,2016/06/30,Protection against violence and discrimination based on sexual orientation and gender identity :resolution /adopted by the Human Rights Council at its 32nd session
A/HRC/RES/32/9,2016/06/30,Human rights and international solidarity :resolution /adopted by the Human Rights Council at its 32nd session
A/HRC/RES/32/12,2016/07/01,Impact of arms transfers on human rights :resolution /adopted by the Human Rights Council at its 32nd session
A/HRC/RES/32/23,2016/07/01,Protection of the family : role of the family in supporting the protection and promotion of human rights of persons with disabilities :resolution /adopted by the Human Rights Council at its 32nd session
A/HRC/RES/32/25,2016/07/01,The human rights situation in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 32nd session
A/HRC/RES/32/26,2016/07/01,Situation of human rights in Belarus :resolution /adopted by the Human Rights Council at its 32nd session
A/HRC/RES/32/28,2016/07/01,Declaration on the right to peace :resolution /adopted by the Human Rights Council at its 32nd session
A/HRC/RES/32/29,2016/07/01,Cooperation with and assistance to Ukraine in the field of human rights :resolution /adopted by the Human Rights Council at its 32nd session
A/HRC/RES/32/31,2016/07/01,Civil society space :resolution /adopted by the Human Rights Council at its 32nd session
A/HRC/33/L.34,2016/09/27,Equal participation in political and public affairs :amendment /Human Rights Council at its 33th session
A/HRC/33/L.35,2016/09/27,Cultural rights and the protection of cultural heritage :amendment /Human Rights Council at its 33th session
A/HRC/33/L.36,2016/09/27,Human rights and transitional justice :amendment /Human Rights Council at its 33th session
A/HRC/33/L.37,2016/09/27,Human rights and transitional justice :amendment /Human Rights Council at its 33th session
A/HRC/33/L.38,2016/09/27,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 33th session
A/HRC/33/L.42,2016/09/27,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 33th session
A/HRC/33/L.46,2016/09/27,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 33th session
A/HRC/33/L.49,2016/09/27,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 33th session
A/HRC/33/L.51,2016/09/27,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 33th session
A/HRC/RES/33/3,2016/09/29,Promotion of a democratic and equitable international order :resolution /adopted by the Human Rights Council at its 33rd session
A/HRC/RES/33/4,2016/09/29,The use of mercenaries as a means of violating human rights and impeding the exercise of the right of peoples to self-determination :resolution /adopted by the Human Rights Council at its 33rd session
A/HRC/RES/33/10,2016/09/29,The human rights to safe drinking water and sanitation :resolution /adopted by the Human Rights Council at its 33rd session
A/HRC/RES/33/14,2016/09/29,The right to development :resolution /adopted by the Human Rights Council at its 33rd session
A/HRC/RES/33/19,2016/09/30,Human rights and transitional justice :resolution /adopted by the Human Rights Council at its 33rd session
A/HRC/RES/33/21,2016/09/30,Protection of human rights and fundamental freedoms while countering terrorism :resolution /adopted by the Human Rights Council at its 33rd session
A/HRC/RES/33/23,2016/09/30,The human rights situation in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 33rd session
A/HRC/RES/33/24,2016/09/30,Situation of human rights in Burundi :resolution /adopted by the Human Rights Council at its 33rd session
A/HRC/RES/33/30,2016/09/30,Arbitrary detention :resolution /adopted by the Human Rights Council at its 33rd session
A/HRC/RES/S-25/1,2016/10/21,"The deteriorating situation of human rights in the Syrian Arab Republic, and the recent situation in Aleppo :resolution /adopted by the Human Rights Council at its 25th special session"
A/HRC/RES/34/3,2017/03/23,"Mandate of the Independent Expert on the effects of foreign debt and other related international financial obligations of States on the full enjoyment of all human rights, particularly economic, social and cultural rights :resolution /adopted by the Human Rights Council at its 34th session"
A/HRC/RES/34/8,2017/03/23,Effects of terrorism on the enjoyment of all human rights :resolution /adopted by the Human Rights Council at its 34th session
A/HRC/RES/34/11,2017/03/23,"The negative impact of the non-repatriation of funds of illicit origin to the countries of origin on the enjoyment of human rights, and the importance of improving international cooperation :resolution /adopted by the Human Rights Council at its 34th session"
A/HRC/RES/34/12,2017/03/23,The right to food :resolution /adopted by the Human Rights Council at its 34th session
A/HRC/34/L.42,2017/03/23,Mandate of the Special Rapporteur on the situation of human rights defenders :amendment /Human Rights Council at its 34th session
A/HRC/34/L.43,2017/03/23,Mandate of the Special Rapporteur on the situation of human rights defenders :amendment /Human Rights Council at its 34th session
A/HRC/34/L.44,2017/03/23,Mandate of the Special Rapporteur on the situation of human rights defenders :amendment /Human Rights Council at its 34th session
A/HRC/34/L.45,2017/03/23,Mandate of the Special Rapporteur on the situation of human rights defenders :amendment /Human Rights Council at its 34th session
A/HRC/34/L.51,2017/03/23,Mandate of the Special Rapporteur on the situation of human rights defenders :amendment /Human Rights Council at its 34th session
A/HRC/34/L.47,2017/03/23,Effects of terrorism on the enjoyment of all human rights :amendment /Human Rights Council at its 34th session
A/HRC/RES/34/13,2017/03/24,Human rights and unilateral coercive measures :resolution /adopted by the Human Rights Council at its 34th session
A/HRC/RES/34/23,2017/03/24,Situation of human rights in the Islamic Republic of Iran :resolution /adopted by the Human Rights Council at its 34th session
A/HRC/RES/34/26,2017/03/24,The human rights situation in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 34th session
A/HRC/RES/34/27,2017/03/24,Human rights in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 34th session
A/HRC/RES/34/28,2017/03/24,"Ensuring accountability and justice for all violations of international law in the Occupied Palestinian Territory, including East Jerusalem :resolution /adopted by the Human Rights Council at its 34th session"
A/HRC/RES/34/29,2017/03/24,Right of the Palestinian people to self-determination :resolution /adopted by the Human Rights Council at its 34th session
A/HRC/RES/34/30,2017/03/24,"Human rights situation in the Occupied Palestinian Territory, including East Jerusalem :resolution /adopted by the Human Rights Council at its 34th session"
A/HRC/RES/34/31,2017/03/24,"Human rights situation in the Occupied Palestinian Territory, including East Jerusalem :resolution /adopted by the Human Rights Council at its 34th session"
A/HRC/RES/34/34,2017/03/24,Mandate of the Intergovernmental Working Group on the Effective Implementation of the Durban Declaration and Programme of Action :resolution /adopted by the Human Rights Council at its 34th session
A/HRC/RES/34/36,2017/03/24,Elaboration of complementary standards to the International Convention on the Elimination of All Forms of Racial Discrimination :resolution /adopted by the Human Rights Council at its 34th session
A/HRC/RES/34/37,2017/03/24,Cooperation with Georgia :resolution /adopted by the Human Rights Council at its 34th session
A/HRC/34/L.52,2017/03/24,"Human rights, democracy and the rule of law :amendment /Human Rights Council at its 34th session"
A/HRC/RES/35/3,2017/06/22,Human rights and international solidarity :resolution /adopted by the Human Rights Council at its 35th session
A/HRC/RES/35/4,2017/06/22,Promotion of the right to peace :resolution /adopted by the Human Rights Council at its 35th session
A/HRC/RES/35/8,2017/06/22,Enhancement of international cooperation in the field of human rights :resolution /adopted by the Human Rights Council at its 35th session
A/HRC/RES/35/13,2017/06/22,Protection of the family : role of the family in supporting the protection and promotion of human rights of older persons :resolution /adopted by the Human Rights Council at its 35th session
A/HRC/RES/35/21,2017/06/22,The contribution of development to the enjoyment of all human rights :resolution /adopted by the Human Rights Council at its 35th session
A/HRC/35/L.39,2017/06/22,Accelerating efforts to eliminate violence against women : engaging men and boys in preventing and responding to violence against all women and girls :amendment /Human Rights Council at its 35th session
A/HRC/35/L.40,2017/06/22,Accelerating efforts to eliminate violence against women : engaging men and boys in preventing and responding to violence against all women and girls :amendment /Human Rights Council at its 35th session
A/HRC/35/L.45,2017/06/22,Protection of the family : role of the family in supporting the protection and promotion of human rights of older persons :amendment /Human Rights Council at its 35th session
A/HRC/35/L.47,2017/06/22,Protection of the family : role of the family in supporting the protection and promotion of human rights of older persons :amendment /Human Rights Council at its 35th session
A/HRC/35/L.48,2017/06/22,Protection of the family : role of the family in supporting the protection and promotion of human rights of older persons :amendment /Human Rights Council at its 35th session
A/HRC/35/L.41,2017/06/22,Elimination of discrimination against women and girls :resolution /adopted by the Human Rights Council at its 35th session
A/HRC/35/L.42,2017/06/22,Elimination of discrimination against women and girls :resolution /adopted by the Human Rights Council at its 35th session
A/HRC/RES/35/26,2017/06/23,The human rights situation in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 35th session
A/HRC/RES/35/27,2017/06/23,Situation of human rights in Belarus :resolution /adopted by the Human Rights Council at its 35th session
A/HRC/RES/35/31,2017/06/23,Cooperation with and assistance to Ukraine in the field of human rights :resolution /adopted by the Human Rights Council at its 35th session
A/HRC/35/L.43,2017/06/23,Protection of human rights and fundamental freedoms while countering terrorism :amendment /Human Rights Council at its 35th session
A/HRC/35/L.44,2017/06/23,Protection of human rights and fundamental freedoms while countering terrorism :amendment /Human Rights Council at its 35th session
A/HRC/35/L.46,2017/06/23,Protection of human rights and fundamental freedoms while countering terrorism :amendment /Human Rights Council at its 35th session
A/HRC/RES/36/1,2017/09/28,Composition of staff of the Office of the United Nations High Commissioner for Human Rights :resolution /adopted by the Human Rights Council at its 36th session
A/HRC/RES/36/2,2017/09/28,Mission by the Office of the United Nations High Commissioner for Human Rights to improve the human rights situation and accountability in Burundi :resolution /adopted by the Human Rights Council at its 36th session
A/HRC/RES/36/3,2017/09/28,The use of mercenaries as a means of violating human rights and impeding the exercise of the right of peoples to self-determination :resolution /adopted by the Human Rights Council at its 36th session
A/HRC/RES/36/4,2017/09/28,Mandate of the Independent Expert on the promotion of a democratic and equitable international order :resolution /adopted by the Human Rights Council at its 36th session
A/HRC/RES/36/9,2017/09/28,The right to development :resolution /adopted by the Human Rights Council at its 36th session
A/HRC/RES/36/10,2017/09/28,Human rights and unilateral coercive measures :resolution /adopted by the Human Rights Council at its 36th session
A/HRC/36/L.63,2017/09/28,Enforced or involuntary disappearances:amendment /Human Rights Council at its 36th session
A/HRC/36/L.64,2017/09/28,Enforced or involuntary disappearances:amendment /Human Rights Council at its 36th session
A/HRC/RES/36/17,2017/09/29,The question of the death penalty :resolution /adopted by the Human Rights Council at its 36th session
A/HRC/RES/36/19,2017/09/29,Renewal of the mandate of the Commission of Inquiry on Burundi :resolution /adopted by the Human Rights Council at its 36th session
A/HRC/RES/36/20,2017/09/29,The human rights situation in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 36th session
A/HRC/RES/36/21,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :resolution /adopted by the Human Rights Council at its 36th session"
A/HRC/RES/36/22,2017/09/29,Promotion and protection of the human rights of peasants and other people working in rural areas :resolution /adopted by the Human Rights Council at its 36th session
A/HRC/RES/36/24,2017/09/29,"From rhetoric to reality : a global call for concrete action against racism, racial discrimination, xenophobia and related intolerance :resolution /adopted by the Human Rights Council at its 36th session"
A/HRC/RES/36/30,2017/09/29,Technical assistance and capacity-building in the field of human rights in the Democratic Republic of the Congo :resolution /adopted by the Human Rights Council at its 36th session
A/HRC/36/L.37,2017/09/29,The question of the death penalty :amendment /Human Rights Council at its 36th session
A/HRC/36/L.38,2017/09/29,The question of the death penalty :amendment /Human Rights Council at its 36th session
A/HRC/36/L.39,2017/09/29,The question of the death penalty :amendment /Human Rights Council at its 36th session
A/HRC/36/L.40,2017/09/29,The question of the death penalty :amendment /Human Rights Council at its 36th session
A/HRC/36/L.41,2017/09/29,The question of the death penalty :amendment /Human Rights Council at its 36th session
A/HRC/36/L.42,2017/09/29,The question of the death penalty :amendment /Human Rights Council at its 36th session
A/HRC/36/L.62,2017/09/29,The question of the death penalty :amendment /Human Rights Council at its 36th session
A/HRC/36/L.43,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.45,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.46,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.47,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.48,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.49,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.50,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.51,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.52,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.53,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.54,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.55,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.56,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.57,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.58,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.59,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.60,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.61,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/RES/S-27/1,2017/12/05,Situation of human rights of Rohingya Muslims and other minorities in Myanmar :resolution /adopted by the Human Rights Council at its 27th special session
