Resolution,Date,Summary
A/HRC/27/L.49,2014/09/23,"Human rights, sexual orientation and gender identity :amendment /Human Rights Council at its 27th session"
A/HRC/27/L.50,2014/09/23,"Human rights, sexual orientation and gender identity :amendment /Human Rights Council at its 27th session"
A/HRC/27/L.51,2014/09/23,"Human rights, sexual orientation and gender identity :amendment /Human Rights Council at its 27th session"
A/HRC/28/L.36,2015/03/24,The continuing grave deterioration in the human rights and humanitarian situation in the Syrian Arab Republic :amendment /Human Rights Council at its 28th session
A/HRC/28/L.38,2015/03/24,Prevention of genocide :amendment /Human Rights Council at its 28th session
A/HRC/28/L.42,2015/03/24,Prevention of genocide :amendment /Human Rights Council at its 28th session
A/HRC/29/L.26,2015/06/29,Accelerating Efforts to Eliminate all Forms of Violence Against Women: Eliminating Domestic Violence :amendment /Human Rights Council at its 29th session
A/HRC/29/L.27,2015/06/29,Accelerating Efforts to Eliminate all Forms of Violence Against Women: Eliminating Domestic Violence :amendment /Human Rights Council at its 29th session
A/HRC/29/L.28,2015/06/29,Accelerating Efforts to Eliminate all Forms of Violence Against Women: Eliminating Domestic Violence :amendment /Human Rights Council at its 29th session
A/HRC/29/L.29,2015/06/29,Accelerating Efforts to Eliminate all Forms of Violence Against Women: Eliminating Domestic Violence :amendment /Human Rights Council at its 29th session
A/HRC/29/L.31,2015/06/30,Human Rights and Preventing and Countering Violent Extremism :amendment /Human Rights Council at its 29th session
A/HRC/29/L.37,2015/07/01,Protection of the family: The contribution of the family to the realization of the right to an adequate standard of living for its members particularly through its role in poverty eradication and achieving sustainable development :amendment /Human Rights Council at its 29th session
A/HRC/29/L.38,2015/07/01,Protection of the family: The contribution of the family to the realization of the right to an adequate standard of living for its members particularly through its role in poverty eradication and achieving sustainable development :amendment /Human Rights Council at its 29th session
A/HRC/29/L.39,2015/07/01,Protection of the family: The contribution of the family to the realization of the right to an adequate standard of living for its members particularly through its role in poverty eradication and achieving sustainable development :amendment /Human Rights Council at its 29th session
A/HRC/29/L.40,2015/07/01,Protection of the family: The contribution of the family to the realization of the right to an adequate standard of living for its members particularly through its role in poverty eradication and achieving sustainable development :amendment /Human Rights Council at its 29th session
A/HRC/30/L.33,2015/09/29,The grave and deteriorating human rights and humanitarian situation in the Syrian Arab Republic :amendment /Human Rights Council at its 30th session
A/HRC/30/L.34,2015/09/29,The question of the death penalty :amendment /Human Rights Council at its 30th session
A/HRC/30/L.35,2015/09/29,The question of the death penalty :amendment /Human Rights Council at its 30th session
A/HRC/30/L.36,2015/09/29,The question of the death penalty :amendment /Human Rights Council at its 30th session
A/HRC/30/L.37,2015/09/29,Human Rights and Preventing and Countering Violent Extremism :amendment /Human Rights Council at its 30th session
A/HRC/30/L.38,2015/09/29,Human Rights and Preventing and Countering Violent Extremism :amendment /Human Rights Council at its 30th session
A/HRC/30/L.39,2015/09/29,Human Rights and Preventing and Countering Violent Extremism :amendment /Human Rights Council at its 30th session
A/HRC/30/L.40,2015/09/29,Human Rights and Preventing and Countering Violent Extremism :amendment /Human Rights Council at its 30th session
A/HRC/31/L.41,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.42,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.43,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.44,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.45,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.46,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.47,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.48,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.49,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.50,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.51,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.53,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.54,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.55,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.56,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.57,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.58,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.59,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.60,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.61,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.62,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.63,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.64,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.65,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.66,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.67,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.68,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.69,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.70,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.71,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.72,2016/03/21,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 31th session
A/HRC/31/L.74,2016/03/21,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 31th session
A/HRC/31/L.75,2016/03/21,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 31th session
A/HRC/31/L.76,2016/03/21,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 31th session
A/HRC/31/L.78,2016/03/21,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 31th session
A/HRC/31/L.79,2016/03/21,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 31th session
A/HRC/32/L.36,2016/06/28,"Accelerating efforts to eliminate violence against women: Preventing and responding to violence against women and girls, including indigenous women and girls :amendment /Human Rights Council at its 32th session"
A/HRC/32/L.37,2016/06/28,"Accelerating efforts to eliminate violence against women: Preventing and responding to violence against women and girls, including indigenous women and girls :amendment /Human Rights Council at its 32th session"
A/HRC/32/L.42,2016/06/28,"Accelerating efforts to eliminate violence against women: Preventing and responding to violence against women and girls, including indigenous women and girls :amendment /Human Rights Council at its 32th session"
A/HRC/32/L.43,2016/06/28,"Accelerating efforts to eliminate violence against women: Preventing and responding to violence against women and girls, including indigenous women and girls :amendment /Human Rights Council at its 32th session"
A/HRC/32/L.52,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.54,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.53,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.55,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.56,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.59,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.60,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.61,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.62,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.63,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.64,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.65,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.67,2016/06/28,Elimination of discrimination against women :amendment /Human Rights Council at its 32th session
A/HRC/32/L.69,2016/06/28,Elimination of discrimination against women :amendment /Human Rights Council at its 32th session
A/HRC/32/L.70,2016/06/28,Elimination of discrimination against women :amendment /Human Rights Council at its 32th session
A/HRC/32/L.71,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.72,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.80,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.81,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.73,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.74,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.75,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.76,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.77,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.78,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.79,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.82,2016/06/28,Protection of the family: the role of the family in supporting the protection and promotion of human rights of persons with disabilities :amendment /Human Rights Council at its 32th session
A/HRC/32/L.83,2016/06/28,Protection of the family: the role of the family in supporting the protection and promotion of human rights of persons with disabilities :amendment /Human Rights Council at its 32th session
A/HRC/32/L.84,2016/06/28,Protection of the family: the role of the family in supporting the protection and promotion of human rights of persons with disabilities :amendment /Human Rights Council at its 32th session
A/HRC/32/L.89,2016/06/28,Protection of the family: the role of the family in supporting the protection and promotion of human rights of persons with disabilities :amendment /Human Rights Council at its 32th session
A/HRC/32/L.86,2016/06/28,"The promotion, protection and enjoyment of human rights on the Internet :amendment /Human Rights Council at its 32th session"
A/HRC/32/L.87,2016/06/28,"The promotion, protection and enjoyment of human rights on the Internet :amendment /Human Rights Council at its 32th session"
A/HRC/32/L.88,2016/06/28,"The promotion, protection and enjoyment of human rights on the Internet :amendment /Human Rights Council at its 32th session"
A/HRC/33/L.34,2016/09/27,Equal participation in political and public affairs :amendment /Human Rights Council at its 33th session
A/HRC/33/L.35,2016/09/27,Cultural rights and the protection of cultural heritage :amendment /Human Rights Council at its 33th session
A/HRC/33/L.36,2016/09/27,Human rights and transitional justice :amendment /Human Rights Council at its 33th session
A/HRC/33/L.37,2016/09/27,Human rights and transitional justice :amendment /Human Rights Council at its 33th session
A/HRC/33/L.38,2016/09/27,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 33th session
A/HRC/33/L.42,2016/09/27,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 33th session
A/HRC/33/L.46,2016/09/27,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 33th session
A/HRC/33/L.49,2016/09/27,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 33th session
A/HRC/33/L.51,2016/09/27,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 33th session
A/HRC/34/L.42,2017/03/23,Mandate of the Special Rapporteur on the situation of human rights defenders :amendment /Human Rights Council at its 34th session
A/HRC/34/L.43,2017/03/23,Mandate of the Special Rapporteur on the situation of human rights defenders :amendment /Human Rights Council at its 34th session
A/HRC/34/L.44,2017/03/23,Mandate of the Special Rapporteur on the situation of human rights defenders :amendment /Human Rights Council at its 34th session
A/HRC/34/L.45,2017/03/23,Mandate of the Special Rapporteur on the situation of human rights defenders :amendment /Human Rights Council at its 34th session
A/HRC/34/L.51,2017/03/23,Mandate of the Special Rapporteur on the situation of human rights defenders :amendment /Human Rights Council at its 34th session
A/HRC/34/L.47,2017/03/23,Effects of terrorism on the enjoyment of all human rights :amendment /Human Rights Council at its 34th session
A/HRC/34/L.52,2017/03/24,"Human rights, democracy and the rule of law :amendment /Human Rights Council at its 34th session"
A/HRC/35/L.39,2017/06/22,Accelerating efforts to eliminate violence against women : engaging men and boys in preventing and responding to violence against all women and girls :amendment /Human Rights Council at its 35th session
A/HRC/35/L.40,2017/06/22,Accelerating efforts to eliminate violence against women : engaging men and boys in preventing and responding to violence against all women and girls :amendment /Human Rights Council at its 35th session
A/HRC/35/L.45,2017/06/22,Protection of the family : role of the family in supporting the protection and promotion of human rights of older persons :amendment /Human Rights Council at its 35th session
A/HRC/35/L.47,2017/06/22,Protection of the family : role of the family in supporting the protection and promotion of human rights of older persons :amendment /Human Rights Council at its 35th session
A/HRC/35/L.48,2017/06/22,Protection of the family : role of the family in supporting the protection and promotion of human rights of older persons :amendment /Human Rights Council at its 35th session
A/HRC/35/L.41,2017/06/22,Elimination of discrimination against women and girls :resolution /adopted by the Human Rights Council at its 35th session
A/HRC/35/L.42,2017/06/22,Elimination of discrimination against women and girls :resolution /adopted by the Human Rights Council at its 35th session
A/HRC/35/L.43,2017/06/23,Protection of human rights and fundamental freedoms while countering terrorism :amendment /Human Rights Council at its 35th session
A/HRC/35/L.44,2017/06/23,Protection of human rights and fundamental freedoms while countering terrorism :amendment /Human Rights Council at its 35th session
A/HRC/35/L.46,2017/06/23,Protection of human rights and fundamental freedoms while countering terrorism :amendment /Human Rights Council at its 35th session
A/HRC/36/L.63,2017/09/28,Enforced or involuntary disappearances:amendment /Human Rights Council at its 36th session
A/HRC/36/L.64,2017/09/28,Enforced or involuntary disappearances:amendment /Human Rights Council at its 36th session
A/HRC/36/L.37,2017/09/29,The question of the death penalty :amendment /Human Rights Council at its 36th session
A/HRC/36/L.38,2017/09/29,The question of the death penalty :amendment /Human Rights Council at its 36th session
A/HRC/36/L.39,2017/09/29,The question of the death penalty :amendment /Human Rights Council at its 36th session
A/HRC/36/L.40,2017/09/29,The question of the death penalty :amendment /Human Rights Council at its 36th session
A/HRC/36/L.41,2017/09/29,The question of the death penalty :amendment /Human Rights Council at its 36th session
A/HRC/36/L.42,2017/09/29,The question of the death penalty :amendment /Human Rights Council at its 36th session
A/HRC/36/L.62,2017/09/29,The question of the death penalty :amendment /Human Rights Council at its 36th session
A/HRC/36/L.43,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.45,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.46,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.47,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.48,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.49,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.50,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.51,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.52,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.53,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.54,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.55,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.56,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.57,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.58,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.59,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.60,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.61,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/37/L.2,2018/03/05,"The deteriorating situation of human rights in Eastern Ghouta, in the Syrian Arab Republic :amendment /Human Rights Council at its 37th session"
A/HRC/37/L.3,2018/03/05,"The deteriorating situation of human rights in Eastern Ghouta, in the Syrian Arab Republic :amendment /Human Rights Council at its 37th session"
A/HRC/37/L.4,2018/03/05,"The deteriorating situation of human rights in Eastern Ghouta, in the Syrian Arab Republic :amendment /Human Rights Council at its 37th session"
A/HRC/37/L.5,2018/03/05,"The deteriorating situation of human rights in Eastern Ghouta, in the Syrian Arab Republic :amendment /Human Rights Council at its 37th session"
A/HRC/37/L.63,2018/03/23,Terrorism and human rights :amendment /Human Rights Council at its 37th session
A/HRC/37/L.60,2018/03/23,The human rights situation in the Syrian Arab Republic :amendment /Human Rights Council at its 37th session
A/HRC/37/L.58,2018/03/23,Contribution to the implementation of the joint commitment to effectively addressing and countering the world drug problem with regard to human rights :amendment /Human Rights Council at its 37th session
A/HRC/37/L.61,2018/03/23,Contribution to the implementation of the joint commitment to effectively addressing and countering the world drug problem with regard to human rights :amendment /Human Rights Council at its 37th session
A/HRC/37/L.62,2018/03/23,Contribution to the implementation of the joint commitment to effectively addressing and countering the world drug problem with regard to human rights :amendment /Human Rights Council at its 37th session
A/HRC/38/L.24,2018/07/05,Elimination of all forms of discrimination against women and girls :amendment /Human Rights Council at its 38th session
A/HRC/38/L.35,2018/07/05,Elimination of all forms of discrimination against women and girls :amendment /Human Rights Council at its 38th session
A/HRC/38/L.32,2018/07/05,Accelerating efforts to eliminate violence against women and girls : preventing and responding to violence against women and girls in digital contexts :amendment /Human Rights Council at its 38th session
A/HRC/38/L.26,2018/07/06,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 38th session
A/HRC/38/L.37,2018/07/06,Civil society space: engagement with international and regional organizations :amendment /Human Rights Council at its 38th session
A/HRC/38/L.38,2018/07/06,Civil society space: engagement with international and regional organizations :amendment /Human Rights Council at its 38th session
A/HRC/38/L.39,2018/07/06,Civil society space: engagement with international and regional organizations :amendment /Human Rights Council at its 38th session
A/HRC/38/L.28,2018/07/06,The human rights situation in the Syrian Arab Republic :amendment /Human Rights Council at its 38th session
A/HRC/38/L.29,2018/07/06,The human rights situation in the Syrian Arab Republic :amendment /Human Rights Council at its 38th session
A/HRC/38/L.30,2018/07/06,The human rights situation in the Syrian Arab Republic :amendment /Human Rights Council at its 38th session
A/HRC/38/L.31,2018/07/06,The human rights situation in the Syrian Arab Republic :amendment /Human Rights Council at its 38th session
A/HRC/38/L.27,2018/07/06,The contribution of the Human Rights Council to the prevention of human rights violations :amendment /Human Rights Council at its 38th session
A/HRC/39/L.25,2018/09/27,The human rights to safe drinking water and sanitation :amendment /Human Rights Council at its 39th session
A/HRC/39/L.31,2018/09/27,Preventable maternal mortality and morbidity and human rights in humanitarian settings :amendment /Human Rights Council at its 39th session
A/HRC/39/L.26,2018/09/28,The human rights situation in the Syrian Arab Republic :amendment /Human Rights Council at its 39th session
A/HRC/39/L.27,2018/09/28,The human rights situation in the Syrian Arab Republic :amendment /Human Rights Council at its 39th session
A/HRC/39/L.28,2018/09/28,The human rights situation in the Syrian Arab Republic :amendment /Human Rights Council at its 39th session
A/HRC/39/L.29,2018/09/28,The human rights situation in the Syrian Arab Republic :amendment /Human Rights Council at its 39th session
A/HRC/39/L.30,2018/09/28,National human rights institutions :amendment /Human Rights Council at its 39th session
A/HRC/41/L.37,2019/07/11,Elimination of all forms of discrimination against women and girls :amendment /Human Rights Council at its 41st session
A/HRC/41/L.41,2019/07/11,Elimination of all forms of discrimination against women and girls :amendment /Human Rights Council at its 41st session
A/HRC/41/L.46,2019/07/11,Elimination of all forms of discrimination against women and girls :amendment /Human Rights Council at its 41st session
A/HRC/41/L.40,2019/07/11,"Consequences of child, early and forced marriage :amendment /Human Rights Council at its 41st session"
A/HRC/41/L.42,2019/07/11,"Consequences of child, early and forced marriage :amendment /Human Rights Council at its 41st session"
A/HRC/41/L.45,2019/07/11,"Consequences of child, early and forced marriage :amendment /Human Rights Council at its 41st session"
A/HRC/41/L.38,2019/07/12,Accelerating efforts to eliminate all forms of violence against women and girls : preventing and responding to violence against women and girls in the world of work :amendment /Human Rights Council at its 41st session
A/HRC/41/L.43,2019/07/12,Accelerating efforts to eliminate all forms of violence against women and girls : preventing and responding to violence against women and girls in the world of work :amendment /Human Rights Council at its 41st session
A/HRC/41/L.44,2019/07/12,Accelerating efforts to eliminate all forms of violence against women and girls : preventing and responding to violence against women and girls in the world of work :amendment /Human Rights Council at its 41st session
A/HRC/41/L.27,2019/07/12,Mandate of the Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 41st session
A/HRC/41/L.28,2019/07/12,Mandate of the Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 41st session
A/HRC/41/L.29,2019/07/12,Mandate of the Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 41st session
A/HRC/41/L.30,2019/07/12,Mandate of the Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 41st session
A/HRC/41/L.31,2019/07/12,Mandate of the Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 41st session
A/HRC/41/L.32,2019/07/12,Mandate of the Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 41st session
